caseid,democratic2016,inputstate,region,birthyr,gender,sexuality,trans,educ,edloan,race,employ,internethome,marstat,pew_religimp,religpew,child18,faminc_new,ownhome,urbancity,milstat_5,immstat,union,investor
412278012,0,55,Midwest,1987,Female,Heterosexual,No,4-year,No,White,Homemaker,Broadband,Married,Very important,Protestant,Yes,5,Own,City,Never Served,5,Never,Yes
415164038,1,37,South,1975,Female,Heterosexual,No,4-year,Yes,Black,Full-time,Broadband,Divorced,Somewhat important,Protestant,No,6,Own,Town,Served,5,Never,Yes
413000963,1,36,Northeast,1980,Male,Heterosexual,No,4-year,Yes,White,Full-time,Broadband,Married,Not at all important,Agnostic,No,8,Rent,City,Never Served,5,Never,Yes
410949727,0,13,South,1958,Female,Heterosexual,No,Post-grad,No,White,Part-time,Broadband,Married,Somewhat important,Protestant,Yes,8,Own,Rural area,Served,5,Never,Yes
417080021,0,24,South,1937,Male,Heterosexual,No,Some college,No,White,Retired,Broadband,Married,Very important,Nothing in particular,No,7,Own,Rural area,Served,5,Never,No
412412527,1,48,South,1955,Female,Heterosexual,No,High school graduate,No,White,Retired,Broadband,Married,Not too important,Roman Catholic,No,9,Own,Suburb,Served,5,Former,Yes
413428372,1,6,West,1954,Female,Heterosexual,No,4-year,No,White,Retired,Broadband,Married,Not at all important,Atheist,No,5,Own,Rural area,Served,4,Never,Yes
412283692,1,12,South,1945,Female,Heterosexual,No,Post-grad,No,Black,Retired,Broadband,Widowed,Very important,Protestant,No,6,Own,Suburb,Never Served,5,Former,Yes
420207159,0,29,Midwest,1953,Male,Heterosexual,No,4-year,No,White,Part-time,Broadband,Divorced,Very important,Mormon,No,4,Own,Suburb,Never Served,5,Former,No
412310937,0,48,South,1960,Male,Heterosexual,No,High school graduate,No,Other,Full-time,Broadband,Married,Very important,Roman Catholic,No,12,Own,Rural area,Served,4,Never,Yes
420166646,0,42,Northeast,1964,Female,Heterosexual,No,High school graduate,No,White,Full-time,Broadband,Married,Very important,Protestant,No,2,Own,Rural area,Served,5,Never,No
412810003,0,42,Northeast,1961,Female,Heterosexual,No,2-year,Yes,White,Full-time,Broadband,Married,Very important,Protestant,No,7,Own,City,Never Served,5,Never,Yes
416574300,0,27,Midwest,1945,Female,Heterosexual,No,High school graduate,No,White,Retired,Broadband,Married,Very important,Roman Catholic,No,7,Own,Suburb,Never Served,5,Never,Yes
415296677,0,39,Midwest,1954,Female,Heterosexual,No,High school graduate,Yes,Black,Retired,Broadband,Never Married,Very important,Protestant,No,1,Rent,Suburb,Never Served,5,Never,No
412277127,1,42,Northeast,1951,Female,Heterosexual,No,4-year,No,White,Retired,Broadband,Divorced,Somewhat important,Roman Catholic,No,3,Own,Suburb,Never Served,4,Never,No
412429397,0,42,Northeast,1944,Male,Heterosexual,No,High school graduate,No,White,Retired,Broadband,Married,Very important,Protestant,No,4,Own,Town,Never Served,5,Never,No
412307208,0,6,West,1944,Male,Heterosexual,No,2-year,No,White,Retired,Broadband,Married,Not too important,Nothing in particular,No,11,Own,Rural area,Served,4,Former,Yes
413835312,1,38,Midwest,1961,Male,Heterosexual,No,Post-grad,Yes,White,Full-time,Broadband,Married,Somewhat important,Protestant,No,8,Rent,City,Served,5,Never,Yes
412298308,0,26,Midwest,1954,Female,Heterosexual,No,Post-grad,No,White,Retired,Broadband,Married,Very important,Protestant,No,5,Own,Town,Served,5,Former,Yes
412285327,0,39,Midwest,1935,Male,Heterosexual,No,2-year,No,White,Retired,Broadband,Never Married,Not at all important,Protestant,No,7,Rent,Suburb,Served,5,Former,No
413017608,0,42,Northeast,1952,Female,Heterosexual,No,High school graduate,No,White,Retired,Broadband,Widowed,Somewhat important,Roman Catholic,No,2,Own,Rural area,Served,4,Former,No
413021004,0,47,South,1960,Female,Heterosexual,No,High school graduate,No,White,Unemployed,None,Widowed,Very important,Protestant,No,2,Rent,City,Never Served,5,Never,No
415451400,0,39,Midwest,1969,Female,Heterosexual,No,4-year,No,Black,Full-time,Broadband,Married,Very important,Protestant,Yes,12,Own,Suburb,Never Served,5,Never,Yes
415751485,1,4,West,1974,Female,Heterosexual,No,Some college,No,Hispanic,Homemaker,Broadband,Married,Somewhat important,Roman Catholic,Yes,5,Own,Town,Served,4,Never,No
418251034,1,30,West,1938,Male,Heterosexual,No,Post-grad,No,White,Retired,Broadband,Married,Not at all important,Agnostic,No,12,Own,Town,Never Served,4,Former,Yes
414601926,0,54,South,1953,Male,Bisexual,No,High school graduate,No,White,Retired,Broadband,Married,Very important,Protestant,No,4,Own,Rural area,Served,5,Never,No
411992975,1,20,Midwest,1963,Female,Heterosexual,No,Post-grad,No,White,Full-time,Broadband,Domestic partnership,Not at all important,Agnostic,No,12,Own,Suburb,Never Served,5,Never,Yes
414350675,0,32,West,1950,Female,Heterosexual,No,High school graduate,No,White,Retired,Broadband,Widowed,Not at all important,Nothing in particular,No,3,Rent,City,Served,5,Never,No
415170761,0,12,South,1957,Male,Heterosexual,No,High school graduate,No,White,Full-time,Broadband,Married,Not at all important,Atheist,No,5,Own,Suburb,Never Served,5,Never,No
412872231,1,48,South,1952,Female,Lesbian,No,4-year,No,Hispanic,Part-time,Broadband,Married,Not too important,Roman Catholic,No,9,Own,City,Served,4,Former,No
412944227,1,17,Midwest,1977,Male,Heterosexual,No,2-year,No,White,Full-time,Broadband,Never Married,Somewhat important,Protestant,No,7,Own,Suburb,Served,5,Never,No
412892307,1,10,South,1955,Male,Bisexual,No,4-year,No,White,Retired,Broadband,Never Married,Somewhat important,Protestant,No,2,Own,Suburb,Served,4,Never,No
410062642,0,26,Midwest,1958,Female,Heterosexual,No,High school graduate,No,White,Homemaker,Broadband,Married,Very important,Protestant,No,9,Own,Rural area,Served,4,Never,Yes
417836204,1,6,West,1933,Male,Heterosexual,No,4-year,No,White,Retired,Broadband,Married,Somewhat important,Jewish,No,4,Own,Suburb,Served,3,Never,Yes
414453620,1,47,South,1987,Female,Heterosexual,No,Post-grad,Yes,White,Full-time,Broadband,Never Married,Not too important,Protestant,No,5,Rent,City,Served,5,Never,No
412892991,1,6,West,1948,Female,Heterosexual,No,High school graduate,No,White,Retired,Broadband,Married,Somewhat important,Something else,No,7,Own,City,Served,4,Former,No
412330851,0,13,South,1940,Male,Heterosexual,No,Some college,No,White,Retired,Broadband,Domestic partnership,Somewhat important,Protestant,No,7,Own,Rural area,Served,5,Never,Yes
412365011,1,10,South,1978,Female,Heterosexual,No,Post-grad,Yes,Black,Full-time,Broadband,Married,Very important,Protestant,Yes,4,Own,Suburb,Never Served,5,Never,No
413846434,1,39,Midwest,1961,Male,Heterosexual,No,Post-grad,No,White,Full-time,Broadband,Married,Not at all important,Roman Catholic,No,10,Own,Town,Served,4,Former,Yes
410744791,1,6,West,1958,Female,Heterosexual,No,Some college,No,White,Retired,Broadband,Married,Not at all important,Atheist,No,11,Own,Suburb,Served,4,Never,No
416640399,0,31,Midwest,1967,Male,Heterosexual,No,Some college,Yes,White,Full-time,Broadband,Married,Very important,Protestant,No,8,Rent,Rural area,Served,5,Former,Yes
417839727,0,8,West,1962,Male,Gay,No,2-year,No,White,Part-time,Broadband,Never Married,Somewhat important,Roman Catholic,No,2,Rent,City,Served,4,Never,No
418273596,1,12,South,1991,Female,Heterosexual,No,Post-grad,Yes,Black,Student,Broadband,Never Married,Not at all important,Nothing in particular,No,2,Rent,Suburb,Served,5,Never,No
416126949,0,23,Northeast,1946,Male,Heterosexual,No,High school graduate,No,White,Student,Broadband,Married,Very important,Roman Catholic,No,6,Own,Town,Served,5,Never,No
414751010,1,20,Midwest,1964,Male,Heterosexual,No,4-year,No,Hispanic,Full-time,Broadband,Domestic partnership,Not too important,Roman Catholic,Yes,2,Rent,City,Never Served,5,Never,Yes
417353892,0,51,South,1952,Male,Heterosexual,No,Some college,No,White,Full-time,Broadband,Married,Somewhat important,Protestant,No,12,Own,Rural area,Never Served,4,Former,Yes
412879806,0,42,Northeast,1962,Female,Heterosexual,No,Post-grad,No,White,Retired,Broadband,Married,Not too important,Roman Catholic,No,9,Other,Suburb,Served,4,Former,Yes
420133945,1,42,Northeast,1975,Female,Heterosexual,No,Post-grad,No,White,Full-time,Broadband,Married,Very important,Protestant,Yes,13,Own,Suburb,Served,4,Never,Yes
412381120,1,29,Midwest,1964,Female,Heterosexual,No,Post-grad,No,White,Retired,Broadband,Married,Not at all important,Atheist,No,12,Own,City,Served,5,Never,Yes
416042177,0,55,Midwest,1958,Male,Heterosexual,No,High school graduate,No,Black,Full-time,Broadband,Married,Very important,Nothing in particular,Yes,5,Own,City,Served,5,Former,No
412380582,0,40,South,1952,Female,Heterosexual,No,4-year,No,Other,Retired,Broadband,Married,Very important,Protestant,No,6,Other,Rural area,Served,5,Never,No
413105696,1,48,South,1976,Male,Heterosexual,Yes,4-year,Yes,Hispanic,Full-time,Broadband,Married,Somewhat important,Protestant,Yes,8,Own,Suburb,Never Served,1,Current,Yes
414177807,1,39,Midwest,1979,Female,Heterosexual,No,4-year,Yes,White,Full-time,Broadband,Married,Somewhat important,Roman Catholic,No,13,Own,City,Never Served,5,Never,Yes
412012968,0,6,West,1939,Male,Heterosexual,No,Post-grad,Yes,White,Retired,Broadband,Married,Not too important,Nothing in particular,No,10,Own,Suburb,Served,4,Former,Yes
410948651,1,6,West,1970,Male,Gay,No,4-year,No,White,Full-time,Broadband,Never Married,Not at all important,Atheist,No,10,Own,City,Never Served,3,Former,Yes
413578918,1,6,West,1943,Female,Heterosexual,No,Some college,No,White,Retired,Broadband,Divorced,Somewhat important,Protestant,No,5,Rent,Town,Never Served,5,Never,Yes
415884078,0,6,West,1970,Male,Heterosexual,Yes,High school graduate,Yes,White,Full-time,Broadband,Married,Very important,Something else,Yes,10,Own,City,Served,3,Current,Yes
412948620,0,42,Northeast,1970,Female,Heterosexual,No,High school graduate,Yes,White,Full-time,Broadband,Never Married,Somewhat important,Protestant,No,2,Own,Rural area,Served,5,Never,No
417351705,0,29,Midwest,1954,Male,Heterosexual,No,Post-grad,Yes,White,Full-time,Broadband,Married,Very important,Protestant,No,8,Own,Suburb,Never Served,5,Never,Yes
414127711,1,5,South,1971,Male,Heterosexual,No,High school graduate,No,Black,Temporarily laid off,Broadband,Never Married,Very important,Protestant,No,1,Rent,Suburb,Served,5,Never,No
416927982,1,6,West,1977,Male,Heterosexual,No,4-year,No,White,Full-time,Broadband,Married,Not at all important,Agnostic,Yes,11,Own,Suburb,Never Served,5,Current,Yes
420160595,0,34,Northeast,1943,Female,Heterosexual,No,4-year,No,White,Retired,Broadband,Married,Very important,Roman Catholic,No,7,Own,Suburb,Served,4,Never,No
412873811,1,12,South,1964,Male,Heterosexual,No,2-year,No,White,Full-time,Broadband,Married,Not at all important,Agnostic,Yes,8,Own,Town,Never Served,1,Never,Yes
420215617,0,48,South,1963,Male,Heterosexual,No,Post-grad,Yes,White,Full-time,Broadband,Married,Very important,Protestant,Yes,11,Own,Town,Never Served,4,Never,Yes
417081356,1,41,West,1934,Male,Heterosexual,No,Post-grad,No,White,Retired,Broadband,Married,Very important,Something else,No,10,Own,Suburb,Never Served,5,Never,Yes
417582453,0,6,West,1959,Female,Heterosexual,No,High school graduate,No,White,Homemaker,Broadband,Married,Very important,Nothing in particular,No,8,Own,Town,Served,4,Former,No
419264851,0,6,West,1966,Female,Heterosexual,No,4-year,No,Mixed,Retired,Broadband,Married,Somewhat important,Protestant,No,8,Own,Rural area,Served,5,Never,Yes
415312046,0,39,Midwest,1938,Male,Heterosexual,No,Post-grad,No,White,Retired,Broadband,Married,Not too important,Protestant,No,9,Own,Suburb,Never Served,4,Never,Yes
415722186,0,36,Northeast,1968,Male,Heterosexual,No,4-year,No,White,Full-time,Broadband,Never Married,Very important,Roman Catholic,No,6,Own,Suburb,Never Served,5,Never,Yes
414388407,1,48,South,1973,Male,Heterosexual,No,4-year,No,Black,Full-time,Broadband,Married,Somewhat important,Nothing in particular,Yes,11,Own,Suburb,Never Served,5,Never,Yes
416209263,0,8,West,1955,Female,Heterosexual,No,High school graduate,No,White,Part-time,Broadband,Married,Very important,Protestant,No,9,Own,Suburb,Never Served,5,Never,No
417081492,0,24,South,1945,Male,Heterosexual,No,4-year,No,White,Retired,Broadband,Married,Very important,Roman Catholic,No,10,Own,Suburb,Served,4,Former,Yes
412901162,0,35,West,1957,Female,Heterosexual,No,High school graduate,No,White,Full-time,Broadband,Married,Very important,Jewish,No,8,Own,Suburb,Never Served,4,Former,Yes
410934222,0,34,Northeast,1975,Female,Heterosexual,No,4-year,No,White,Homemaker,Broadband,Married,Not at all important,Jewish,Yes,8,Own,Suburb,Never Served,5,Never,Yes
412291998,1,36,Northeast,1949,Male,Heterosexual,No,Some college,No,White,Retired,Broadband,Married,Somewhat important,Protestant,No,11,Own,Suburb,Served,4,Current,Yes
418964521,0,48,South,1984,Female,Heterosexual,No,2-year,Yes,Hispanic,Homemaker,Broadband,Married,Somewhat important,Protestant,Yes,7,Own,City,Never Served,1,Never,Yes
413072428,1,6,West,1969,Female,Heterosexual,No,Some college,Yes,Black,Full-time,Broadband,Never Married,Very important,Nothing in particular,Yes,4,Rent,City,Served,5,Never,No
413352545,1,12,South,1962,Female,Heterosexual,No,4-year,Yes,White,Part-time,Broadband,Married,Not at all important,Protestant,No,9,Own,Suburb,Served,4,Never,Yes
412949028,0,37,South,1992,Female,Heterosexual,No,4-year,No,White,Homemaker,None,Married,Very important,Protestant,Yes,5,Own,Town,Served,4,Never,Yes
415872102,0,17,Midwest,1980,Male,Lesbian,No,Some college,No,White,Full-time,Broadband,Married,Not at all important,Nothing in particular,Yes,8,Own,Suburb,Never Served,5,Never,No
410836719,1,22,South,1984,Male,Heterosexual,No,Some college,No,White,Part-time,Broadband,Never Married,Not too important,Nothing in particular,No,5,Own,Rural area,Served,5,Never,Yes
415528381,1,48,South,1974,Female,Heterosexual,No,Some college,No,White,Homemaker,Broadband,Married,Not at all important,Atheist,Yes,5,Rent,City,Never Served,4,Never,No
411986608,0,12,South,1955,Female,Heterosexual,No,High school graduate,No,White,Full-time,Broadband,Married,Somewhat important,Protestant,No,7,Own,Suburb,Never Served,5,Never,Yes
412457446,1,48,South,1955,Female,Heterosexual,No,2-year,Yes,White,Retired,None,Married,Not at all important,Atheist,No,10,Own,Rural area,Served,4,Former,Yes
411904051,0,12,South,1950,Female,Heterosexual,No,Post-grad,No,White,Retired,Broadband,Never Married,Not too important,Jewish,No,8,Own,Suburb,Never Served,4,Former,Yes
420157247,1,4,West,1966,Female,Heterosexual,No,2-year,No,White,Full-time,Broadband,Divorced,Somewhat important,Roman Catholic,No,12,Own,Suburb,Served,4,Former,Yes
418250346,0,6,West,1967,Male,Heterosexual,No,Post-grad,No,White,Full-time,Broadband,Never Married,Somewhat important,Roman Catholic,No,12,Rent,Suburb,Served,5,Never,Yes
412012581,0,17,Midwest,1959,Female,Heterosexual,No,Post-grad,Yes,White,Other,None,Divorced,Very important,Protestant,No,2,Rent,Suburb,Never Served,4,Former,No
415280855,0,6,West,1992,Male,Heterosexual,No,4-year,Yes,Asian,Full-time,Broadband,Married,Not at all important,Agnostic,Yes,11,Own,Suburb,Never Served,3,Never,No
412937863,0,38,Midwest,1957,Male,Heterosexual,No,4-year,No,White,Retired,Broadband,Married,Somewhat important,Protestant,No,7,Own,Town,Served,5,Never,Yes
412958036,0,26,Midwest,1955,Male,Heterosexual,No,High school graduate,No,White,Full-time,Broadband,Married,Somewhat important,Protestant,No,8,Own,Rural area,Served,4,Never,No
415308403,0,29,Midwest,1951,Female,Heterosexual,No,Some college,No,White,Retired,Broadband,Married,Very important,Protestant,No,4,Own,Rural area,Never Served,5,Former,No
413772595,0,13,South,1976,Male,Heterosexual,No,High school graduate,No,White,Full-time,Broadband,Married,Somewhat important,Protestant,No,10,Own,Rural area,Served,5,Never,No
415708891,1,53,West,1940,Male,Heterosexual,No,4-year,No,White,Retired,Broadband,Married,Very important,Protestant,No,3,Own,Suburb,Served,1,Never,Yes
413222542,0,4,West,1956,Male,Heterosexual,No,High school graduate,No,White,Retired,Broadband,Separated,Not too important,Agnostic,No,2,Own,Rural area,Served,5,Never,No
414700033,0,36,Northeast,1963,Female,Heterosexual,No,High school graduate,No,White,Full-time,Broadband,Married,Very important,Protestant,No,6,Own,City,Served,5,Never,Yes
417838915,0,6,West,1950,Male,Heterosexual,No,Some college,Yes,White,Retired,Broadband,Married,Very important,Protestant,No,11,Own,Suburb,Served,4,Former,Yes
413282107,0,6,West,1965,Male,Heterosexual,No,Some college,No,White,Permanently disabled,Broadband,Never Married,Somewhat important,Protestant,No,8,Rent,Suburb,Never Served,4,Never,Yes
412475379,0,48,South,1955,Male,Heterosexual,No,High school graduate,No,White,Permanently disabled,Broadband,Married,Very important,Protestant,No,7,Own,City,Served,4,Never,No
420136383,0,17,Midwest,1977,Female,Heterosexual,No,4-year,No,White,Full-time,Broadband,Never Married,Not too important,Nothing in particular,No,9,Own,Suburb,Served,5,Current,No
415560736,1,53,West,1978,Male,Heterosexual,No,Post-grad,No,Asian,Full-time,Broadband,Married,Somewhat important,Roman Catholic,No,10,Own,Suburb,Never Served,1,Never,Yes
413072690,1,39,Midwest,1947,Female,Heterosexual,No,High school graduate,No,White,Retired,Broadband,Widowed,Very important,Roman Catholic,No,3,Own,Suburb,Served,3,Never,Yes
414936874,1,4,West,1995,Female,Bisexual,No,High school graduate,No,White,Homemaker,Broadband,Never Married,Not at all important,Nothing in particular,Yes,6,Rent,City,Served,3,Former,No
414281444,1,42,Northeast,1955,Female,Heterosexual,No,High school graduate,No,White,Full-time,Broadband,Married,Very important,Roman Catholic,No,7,Own,Suburb,Served,4,Never,No
412917195,1,33,Northeast,1971,Male,Heterosexual,No,4-year,No,White,Full-time,Broadband,Married,Not at all important,Protestant,Yes,11,Own,Town,Served,4,Never,Yes
